pragmeta_trial_id,doi,domain_name,quote,best_match,ratio
1230,10.2106/jbjs.m.01542,Organisation,The operations were performed by the senior author (D.E.B.) in one center using the posterior approach with the patient in the lateral decubitus position.,The operations were performed by the senior author (D.E.B.) in one center using the posterior approach with the patient in the lateral decubitus position.,100.0
1230,10.2106/jbjs.m.01542,Flexibility (delivery),"The surgical approach, prophylactic measures against infection and thromboembolism, and postoperative rehabilitation varied among surgeons and institutions.","The surgical approach, prophylactic measures against infection and thromboembolism, and postoperative rehabilitation varied among surgeons and institutions",100.0
1230,10.2106/jbjs.m.01542,Follow-up,"Patients were followed for up to ten years with repeated assessments of bone mineral density, radiographs, Harris hip scores (HHS), and visual analog scale (VAS) pain scores.","Patients were followed for up to ten years with repeated assessments of bone mineral density, radiographs, Harris hip scores (HHS), and visual analog scale (VAS) pain scores.",100.0
1230,10.2106/jbjs.m.01542,Primary outcome,"The primary outcome measure was bone mineral density as measured by dual x-ray absorptiometry (DXA) scan (Lunar Prodigy, GE Medical Systems, Diegem, Belgium).","The primary outcome measure was bone mineral density as measured by dual x-ray absorptiometry (DXA) scan (Lunar Prodigy, GE Medical Systems, Diegem, Belgium).",100.0
1230,10.2106/jbjs.m.01542,Primary analysis,There were no differences in patient demographics or outcome measures at baseline between the two implant groups.,There were no differences in patient demographics or outcome measures at baseline between the two implant groups,100.0
1683,10.1136/annrheumdis-2011-201247,Eligibility,"Eligible patients were 18 years or older with a diagnosis of RA based on the 1987 ACR classification criteria,4 with a disease duration from diagnosis of less than 1 year.","Eligible patients were 18 years or older with a diagnosis of RA based on the 1987 ACR classification criteria,4 with a disease duration from diagnosis of less than 1 year.",100.0
1683,10.1136/annrheumdis-2011-201247,Eligibility,"Patients must have met the following five criteria: (1) disease activity score based on 28 joints (DAS28) and C-reactive protein (CRP) greater than 3.2; (2) tender joint count based on 68 joints (TJC68) of 8 or greater; (3) swollen joint count based on 66 joints (SJC66) of 6 or greater; (4) erythrocyte sedimentation rate of 28 mm/h or greater or CRP of 1.5 mg/dl or greater and (5) either rheumatoid factor (RF) positive, anticyclic citrullinated peptide positive, or more than one erosion on the hands or feet by x-ray.","Patients must have met the following five criteria: (1) disease activity score based on 28 joints (DAS28) and C-reactive protein (CRP) greater than 3.2; (2) tender joint count based on 68 joints (TJC68) of 8 or greater; (3) swollen joint count based on 66 joints (SJC66) of 6 or greater; (4) erythrocyte sedimentation rate of 28 mm/h or greater or CRP of 1.5 mg/dl or greater and (5) either rheumatoid factor (RF) positive, anticyclic citrullinated peptide positive, or more than one erosion on the hands or feet by x-ray.",100.0
1683,10.1136/annrheumdis-2011-201247,Eligibility,"Patients who had received previous methotrexate, more than two synthetic DMARD, anti-TNF therapy, or any other biological DMARD were excluded, as were those receiving intra-articular or parenteral corticosteroids in the 4 weeks preceding screening.","Patients who had received previous methotrexate, more than two synthetic DMARD, anti-TNF therapy, or any other biological DMARD were excluded, as were those receiving intra-articular or parenteral corticosteroids in the 4 weeks preceding screening.",100.0
1683,10.1136/annrheumdis-2011-201247,Recruitment,"OPTIMA (NCT00420927) was conducted at 161 centres in North and South America, Europe, Africa, New Zealand and Australia from December 2006 to July 2010.","OPTIMA (NCT00420927) was conducted at 161 centres in North and South America, Europe, Africa, New Zealand and Australia from December 2006 to July 2010.",100.0
1683,10.1136/annrheumdis-2011-201247,Setting,"OPTIMA (NCT00420927) was conducted at 161 centres in North and South America, Europe, Africa, New Zealand and Australia from December 2006 to July 2010.","OPTIMA (NCT00420927) was conducted at 161 centres in North and South America, Europe, Africa, New Zealand and Australia from December 2006 to July 2010.",100.0
1683,10.1136/annrheumdis-2011-201247,Organisation,The frequencies of total AE and serious AE were similar between the ADA+MTX and PBO+MTX groups.,The frequencies of total AE and serious AE were similar between the ADA+MTX and PBO+MTX groups,100.0
1683,10.1136/annrheumdis-2011-201247,Flexibility (delivery),Treatment modifications were to be made in a subsequent study period based on the achievement of DAS28(CRP) <3.2 at weeks 22 and 26.,Treatment modifications were to be made in a subsequent study period based on the achievement of DAS28(CRP) <3.2 at weeks 22 and 26.,100.0
1683,10.1136/annrheumdis-2011-201247,Flexibility (adherence),The overall frequency of adverse events was comparable between groups.,The overall frequency of adverse events was comparable between groups.,100.0
1683,10.1136/annrheumdis-2011-201247,Follow-up,"Clinical assessments during period 1 were performed at baseline and weeks 2, 4, 8, 12, 22 and 26.","Clinical assessments during period 1 were performed at baseline and weeks 2, 4, 8, 12, 22 and 26.",100.0
1683,10.1136/annrheumdis-2011-201247,Primary outcome,The primary endpoint of the study was a composite of DAS28(CRP) less than 3.2 at week 78 and no radiographic progression from baseline to week 78 in the van der Heijde modified total Sharp score (ΔmTSS ≤0.5).,The primary endpoint of the study was a composite of DAS28(CRP) less than 3.2 at week 78 and no radiographic progression from baseline to week 78 in the van der Heijde modified total Sharp score (ΔmTSS ≤0.5).,100.0
1683,10.1136/annrheumdis-2011-201247,Primary analysis,The intent-to-treat population included all randomly assigned patients who received at least one dose of study drug.,The intent-to-treat population included all randomly assigned patients who received at least one dose of study drug.,100.0
697,10.1002/pmrj.12377,Eligibility,"Inclusion criteria were the following: diagnosis of MS made by a neurologist, able to walk 10 meters with or without an aid within 2 minutes, no relapse of their MS in the past 4 weeks, and no other neurological or orthopedic condition that would affect their function."," Inclusion criteria were the following: diagnosis of MS made by a neurologist, able to walk 10 meters with or without an aid within 2 minutes, no relapse of their MS in the past 4 weeks, and no other neurological or orthopedic condition that would affect their functio",100.0
